data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9488644,170,COL17543,17543,10 September 2022,2022,1,Violence against civilians,Attack,FARC Dissident - Urias Rondon: Revolutionary Armed Forces of Colombia Dissident Faction (Urias Rondon),,2,Civilians (Colombia),,7,27,South America,Colombia,Narino,Tumaco,,Tumaco,1.8071,-78.7639,1,El Espectador; El Tiempo (Colombia),National,"On 10 September 2022, in Tumaco (Narino), members of the Urias Rondon FARC Dissident group opened fire at a group of people gathered at a commercial establishment in the Puente Pindo sector. One person was killed and eight were injured in the attack. The injured victims were taken to a hospital. There is no information about the motive of the attack. 1 fatality.",1,1663612763,COL
9488645,170,COL17544,17544,10 September 2022,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Unidentified Communal Group (Colombia); Labour Group (Colombia); USO: Union of Workers of the Oil Industry,7,37,South America,Colombia,Santander,Barrancabermeja,,Barrancabermeja,7.065,-73.85,1,Diario La Libertad; INDEPAZ; AFP,Other-National,"On 10 September 2022, in Barrancabermeja (Santander), a social leader of the Union of Workers of the Oil Industry (USO) was shot and killed by unidentified armed individuals on a motorcycle (drive-by shooting) at the Camilo Torres square when he was leaving his father's funeral. The motive of the attack is unknown but there is presence of the ELN and the Gulf Clan in the area. 1 fatality.",1,1663612763,COL
9488815,170,COL17541,17541,10 September 2022,2022,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Wayuu Indigenous Group (Colombia),7,37,South America,Colombia,La Guajira,Maicao,,Maicao,11.3783,-72.2419,2,El Heraldo (Colombia),National,"Around 10 September 2022 (as reported), in Maicao municipality (La Guajira), a Wayuu Indigenous man was shot and killed and his body was found with his hands tied an signs of torture in the Cuatro Vias sector. There are no details about the motives of the attack. 1 fatality.",1,1663612764,COL
9506771,170,COL17741,17741,10 September 2022,2022,1,Violence against civilians,Sexual violence,ELN: National Liberation Army,,2,Civilians (Colombia),Women (Colombia),7,27,South America,Colombia,Norte de Santander,Labateca,,Labateca,7.2983,-72.4959,2,UNOCHA,Other,"On 10 September 2022, in the rural area between Labateca and Toledo municipalities (coded to Labateca, Norte de Santander), a hooded and armed man who identified himself as a member of the ELN abducted a girl at a family party in the Monoga vereda. The girl was sexually abused by the man. There were no fatalities. [women targeted: girls]",0,1664823226,COL
9461191,170,COL17510,17510,09 September 2022,2022,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Military Forces of Colombia (2022-),7,37,South America,Colombia,Tolima,Ambalema,,Ambalema,4.7852,-74.7626,2,El Nuevo Dia (Colombia),National,"Around 9 September 2022 (as reported), in Ambalema municipality (Tolima), an off-duty soldier was shot and killed by unidentified armed men on a motorcycle in a drive-by shooting outside his family house. The motives of the attack are unknown and police arrested the perpetrators. 1 fatality.",1,1663006807,COL
9488641,170,COL17537,17537,09 September 2022,2022,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Labour Group (Colombia),7,37,South America,Colombia,Meta,Mapiripan,,Mapiripan,2.8964,-72.1356,2,Comision Intereclesial de Justicia y Paz; UNOCHA,Other-National,"Around 9 September 2022 (as reported), in Mapiripan municipality (Meta), two men who were working installing the internet service were shot dead and their bodies were found on the road that goes to Puerto Alvira corregimiento in Los Esteros vereda. The motivation of the attack is unknown but there is presence of the FARC Dissident group 1st Front in the area, according to the source. 2 fatalities.",2,1663612763,COL
9489096,170,COL17534,17534,09 September 2022,2022,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Choco,Union Panamericana,,Las Animas,5.2813,-76.6293,2,UNOCHA,Other,"Around 9 September 2022 (as reported), in Union Panamericana municipality (coded to Las Animas, Choco), unidentified armed individuals shot and killed a person for not stopping at an illegal checkpoint. The area is known for the presence of armed groups. 1 fatality.",1,1663612765,COL
9489099,170,COL17533,17533,09 September 2022,2022,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Cauca,Bolivar,,Bolivar,1.8374,-76.9663,2,UNOCHA,Other,"Around 9 September 2022 (as reported), in the rural area of Bolivar municipality (Cauca), a man was shot dead by two unidentified armed men in La Chorrera vereda. There are no details about the motive or perpetrators but the area is known for the presence of armed groups. 1 fatality.",1,1663612765,COL
9506750,170,COL17671,17671,08 September 2022,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Arauca,Arauquita,,Arauquita,7.027,-71.4268,2,UNOCHA,Other,"On 8 September 2022, in the rural area of Arauquita municipality (Arauca), a man was shot and killed and his body was found between the Guamalito and Aguachica veredas. The motive of the attack is unknown but there is presence of armed groups in the area, according to the source. 1 fatality.",1,1664823226,COL
9506757,170,COL17672,17672,08 September 2022,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Arauca,Saravena,,Saravena,6.9539,-71.8723,1,UNOCHA,Other,"On 8 September 2022, in Saravena (Arauca), a man was shot and killed by unidentified armed individuals in El Prado neighborhood. The motive of the attack is unknown but there is presence of armed groups in the area, according to the source. 1 fatality.",1,1664823226,COL
9460479,170,COL17488,17488,07 September 2022,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Former FARC: Revolutionary Armed Forces of Colombia,7,37,South America,Colombia,Norte de Santander,Tibu,,Tibu,8.6395,-72.7359,1,La Opinion (Colombia); INDEPAZ,Other-Subnational,"On 7 September 2022, in Tibu (Norte de Santander), a former FARC member was shot and killed by two hooded and armed unidentified perpetrators when he was at his home in the Miraflores neighborhood. Although the victim was taken to a hospital, he died after arriving. There is no information about the motive of the attack but there is presence of several armed groups in the area, according to the source. 1 fatality.",1,1663006805,COL
9461134,170,COL17492,17492,07 September 2022,2022,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Women (Colombia); PU: Social Party of National Unity; Government of Colombia (2022-),7,37,South America,Colombia,Valle del Cauca,El Cerrito,,El Cerrito,3.6843,-76.3117,1,El Espectador,National,"Around 7 September 2022 (as reported), in El Cerrito (Valle del Cauca), an unidentified armed man shot and killed a woman who worked as a contractor for the municipal government and who also had been a supporter of the campaign of the mayor and other candidates of the PU political party. The killing took place as the victim was arriving at her private residence in La Estrella neighborhood. 1 fatality. [women targeted: political party supporters] [women targeted: government officials]",1,1663006807,COL
9460474,170,COL17473,17473,06 September 2022,2022,1,Violence against civilians,Attack,Gulf Clan,,3,Civilians (Colombia),Students (Colombia),7,37,South America,Colombia,Antioquia,El Bagre,,Puerto Lopez,7.4371,-74.6882,1,El Tiempo (Colombia); UNOCHA; El Espectador,Other-National,"On 6 September 2022, in Puerto Lopez (Antioquia), suspected Gulf Clan members shot and killed a student minutes after he left the school, accusing him of being a collaborator of the ELN, which was not confirmed. 1 fatality.",1,1663006805,COL
9460476,170,COL17479,17479,06 September 2022,2022,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Unidentified Communal Group (Colombia),7,37,South America,Colombia,Valle del Cauca,Cali,,Santiago de Cali,3.4376,-76.519,1,El Pais (Colombia); El Espectador; El Tiempo (Colombia),Subnational-National,"Around 6 September 2022 (as reported), in Santiago de Cali (Valle del Cauca), a youth social leader who had also participated as a member of the Primera Linea in the nationwide demonstrations of 2021 was killed and his body was found in the Santa Librada neighborhood. This comes after other two members of the Primera Linea were killed in the city in the two previous days (coded separately). 1 fatality.",1,1663006805,COL
9460477,170,COL17480,17480,06 September 2022,2022,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Women (Colombia); Unidentified Communal Group (Colombia); Teachers (Colombia),7,37,South America,Colombia,Valle del Cauca,Palmira,,Guanabanal,3.4843,-76.424,1,El Pais (Colombia); El Espectador; INDEPAZ; El Tiempo (Colombia),Other-Subnational,"Around 6 September 2022 (as reported), in Guanabanal (Valle del Cauca), a female teacher, who was also a social leader and worked at the department's sports institute, was shot by unidentified armed individuals when she was teaching a class. The victim was taken to a hospital where she died hours later. The motive of the attack is unknown. 1 fatality. [women targeted: activists/human rights defenders/social leaders]",1,1663006805,COL
9461146,170,COL17477,17477,06 September 2022,2022,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Magdalena,Cienaga,,Palmor,10.7696,-74.024,2,El Heraldo (Colombia),National,"Around 6 September 2022 (as reported), in the rural area of Palmor corregimiento (Magdalena), a man was shot dead and his body was found in the Caracoli sector. The motive and perpetrators of the attack are unknown, but there is presence of the Gulf Clan and the ACSN in the area, according to the source. 1 fatality.",1,1663006807,COL
9506769,170,COL17669,17669,06 September 2022,2022,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Putumayo,Orito,,Orito,0.6638,-76.873,2,UNOCHA,Other,"Around 6 September 2022 (as reported), in the rural area of Orito municipality (Putumayo), two men were shot and killed by unidentified armed individuals in the Quebradon vereda. The motives of the attack are unknown but the area is known for the presence of armed groups. 2 fatalities.",2,1664823226,COL
9506770,170,COL17670,17670,06 September 2022,2022,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Labour Group (Colombia),7,37,South America,Colombia,Putumayo,Villagarzon,,Villagarzon,1.0289,-76.6172,1,UNOCHA,Other,"Around 6 September 2022 (as reported), in Villagarzon (Putumayo), a well-known businessman was shot and killed by unknown perpetrators in the Nuevo Milenio neighborhood. The motive of the attack is unknown but the area is known for the presence of armed groups. 1 fatality.",1,1664823226,COL
9460471,170,COL17470,17470,05 September 2022,2022,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Magdalena,Cienaga,,Palmor,10.7696,-74.024,2,El Heraldo (Colombia); Diario La Libertad,National,"Around 5 September 2022 (as reported), in the rural area of Palmor corregimiento (Magdalena), a person was shot and killed and his body was found in the Uranio Bajo vereda. There are no detail about the motives or perpetrators of the attack, but there is presence of the Gulf Clan and the ACSN in the area. 1 fatality.",1,1663006805,COL
9460472,170,COL17471,17471,05 September 2022,2022,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Magdalena,Cienaga,,San Pedro de la Sierra,10.9069,-74.0462,2,El Heraldo (Colombia); Diario La Libertad,National,"Around 5 September 2022 (as reported), in the rural area of San Pedro de la Sierra corregimiento (Magdalena), a person was shot and killed and his body was found in El Mico vereda. There are no details about the motives or perpetrators of the attack, but there is presence of the Gulf Clan and the ACSN in the area. 1 fatality.",1,1663006805,COL
