poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
81147,785,Hoffman Research,"","",Hoffman Research Group,141,Hoffman Research Group,B/C,Live Phone,Oregon,10/17/22,10/18/22,,"",,163692,684,lv,,lv,,10/20/22 09:34,"",https://www.wweek.com/news/2022/10/19/new-independent-poll-shows-drazan-with-slight-lead-over-kotek-but-pollster-calls-governors-race-a-toss-up/,"",false,,8978,2022,Governor,0,,11/8/22,general,false,false,DEM,Kotek,29873,Tina Kotek,35.0
81147,785,Hoffman Research,"","",Hoffman Research Group,141,Hoffman Research Group,B/C,Live Phone,Oregon,10/17/22,10/18/22,,"",,163692,684,lv,,lv,,10/20/22 09:34,"",https://www.wweek.com/news/2022/10/19/new-independent-poll-shows-drazan-with-slight-lead-over-kotek-but-pollster-calls-governors-race-a-toss-up/,"",false,,8978,2022,Governor,0,,11/8/22,general,false,false,REP,Drazan,30200,Christine Drazan,37.0
81147,785,Hoffman Research,"","",Hoffman Research Group,141,Hoffman Research Group,B/C,Live Phone,Oregon,10/17/22,10/18/22,,"",,163692,684,lv,,lv,,10/20/22 09:34,"",https://www.wweek.com/news/2022/10/19/new-independent-poll-shows-drazan-with-slight-lead-over-kotek-but-pollster-calls-governors-race-a-toss-up/,"",false,,8978,2022,Governor,0,,11/8/22,general,false,false,IND,Johnson,29872,Betsy Johnson,17.0
81163,211,Hendrix College,1002,Talk Business & Politics,Hendrix College,138,Hendrix College,B/C,Text,Arkansas,10/17/22,10/18/22,,"",,163738,974,lv,,lv,,10/20/22 21:54,"",https://talkbusiness.net/2022/10/poll-boozman-griffin-see-leads-grow-sanders-lead-unchanged/,"",false,,8955,2022,Governor,0,,11/8/22,general,false,false,DEM,Jones,28834,Chris Jones,41.0
81163,211,Hendrix College,1002,Talk Business & Politics,Hendrix College,138,Hendrix College,B/C,Text,Arkansas,10/17/22,10/18/22,,"",,163738,974,lv,,lv,,10/20/22 21:54,"",https://talkbusiness.net/2022/10/poll-boozman-griffin-see-leads-grow-sanders-lead-unchanged/,"",false,,8955,2022,Governor,0,,11/8/22,general,false,false,REP,Sanders,29381,Sarah Huckabee Sanders,51.0
81163,211,Hendrix College,1002,Talk Business & Politics,Hendrix College,138,Hendrix College,B/C,Text,Arkansas,10/17/22,10/18/22,,"",,163738,974,lv,,lv,,10/20/22 21:54,"",https://talkbusiness.net/2022/10/poll-boozman-griffin-see-leads-grow-sanders-lead-unchanged/,"",false,,8955,2022,Governor,0,,11/8/22,general,false,false,LIB,Harrington,28836,Ricky Dale Harrington Jr.,3.0
81197,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,Oregon,10/16/22,10/18/22,,"",,163856,1021,lv,,lv,,10/22/22 19:29,"",https://www.filesforprogress.org/datasets/2022/10/dfp_oregon_october18_2022_tabs.pdf,"",false,,8978,2022,Governor,0,,11/8/22,general,false,false,DEM,Kotek,29873,Tina Kotek,42.0
81197,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,Oregon,10/16/22,10/18/22,,"",,163856,1021,lv,,lv,,10/22/22 19:29,"",https://www.filesforprogress.org/datasets/2022/10/dfp_oregon_october18_2022_tabs.pdf,"",false,,8978,2022,Governor,0,,11/8/22,general,false,false,REP,Drazan,30200,Christine Drazan,43.0
81197,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,Oregon,10/16/22,10/18/22,,"",,163856,1021,lv,,lv,,10/22/22 19:29,"",https://www.filesforprogress.org/datasets/2022/10/dfp_oregon_october18_2022_tabs.pdf,"",false,,8978,2022,Governor,0,,11/8/22,general,false,false,IND,Johnson,29872,Betsy Johnson,12.0
81154,1447,Civiqs,"","",Civiqs,471,Civiqs,B-,Online,Oregon,10/15/22,10/18/22,,"",,163720,804,lv,,lv,,10/20/22 13:45,"",https://civiqs.com/documents/Civiqs_OR_banner_book_2022_10_m9s22r.pdf,"",false,,8978,2022,Governor,0,,11/8/22,general,false,false,DEM,Kotek,29873,Tina Kotek,47.0
81154,1447,Civiqs,"","",Civiqs,471,Civiqs,B-,Online,Oregon,10/15/22,10/18/22,,"",,163720,804,lv,,lv,,10/20/22 13:45,"",https://civiqs.com/documents/Civiqs_OR_banner_book_2022_10_m9s22r.pdf,"",false,,8978,2022,Governor,0,,11/8/22,general,false,false,REP,Drazan,30200,Christine Drazan,39.0
81154,1447,Civiqs,"","",Civiqs,471,Civiqs,B-,Online,Oregon,10/15/22,10/18/22,,"",,163720,804,lv,,lv,,10/20/22 13:45,"",https://civiqs.com/documents/Civiqs_OR_banner_book_2022_10_m9s22r.pdf,"",false,,8978,2022,Governor,0,,11/8/22,general,false,false,IND,Johnson,29872,Betsy Johnson,7.0
81155,1447,Civiqs,"","",Civiqs,471,Civiqs,B-,Online,Colorado,10/15/22,10/18/22,,"",,163721,600,lv,,lv,,10/20/22 13:45,"",https://civiqs.com/documents/Civiqs_CO_banner_book_2022_10_t23jdx.pdf,"",false,,8957,2022,Governor,0,,11/8/22,general,false,false,DEM,Polis,28368,Jared Polis,55.0
81155,1447,Civiqs,"","",Civiqs,471,Civiqs,B-,Online,Colorado,10/15/22,10/18/22,,"",,163721,600,lv,,lv,,10/20/22 13:45,"",https://civiqs.com/documents/Civiqs_CO_banner_book_2022_10_t23jdx.pdf,"",false,,8957,2022,Governor,0,,11/8/22,general,false,false,REP,Ganahl,28369,Heidi Ganahl,40.0
81219,460,SurveyUSA,1126,Education Reform Now Advocacy,SurveyUSA,325,SurveyUSA,A,Online,Connecticut,10/15/22,10/18/22,,"",,163921,718,lv,,lv,,10/24/22 13:44,"",https://ctnewsjunkie.com/2022/10/24/latest-poll-finds-lamont-still-leading-stefanowski/,"",false,DEM,8958,2022,Governor,0,,11/8/22,general,false,false,DEM,Lamont,28689,Edward Lamont,52.0
81219,460,SurveyUSA,1126,Education Reform Now Advocacy,SurveyUSA,325,SurveyUSA,A,Online,Connecticut,10/15/22,10/18/22,,"",,163921,718,lv,,lv,,10/24/22 13:44,"",https://ctnewsjunkie.com/2022/10/24/latest-poll-finds-lamont-still-leading-stefanowski/,"",false,DEM,8958,2022,Governor,0,,11/8/22,general,false,false,REP,Stefanowski,28690,Robert Stefanowski,34.0
81219,460,SurveyUSA,1126,Education Reform Now Advocacy,SurveyUSA,325,SurveyUSA,A,Online,Connecticut,10/15/22,10/18/22,,"",,163921,718,lv,,lv,,10/24/22 13:44,"",https://ctnewsjunkie.com/2022/10/24/latest-poll-finds-lamont-still-leading-stefanowski/,"",false,DEM,8958,2022,Governor,0,,11/8/22,general,false,false,IND,Hotaling,30454,Robert Hotaling,4.0
81124,1347,Cygnal Political,"","",Cygnal,67,Cygnal,B+,IVR/Online/Text,Ohio,10/14/22,10/18/22,,"",,163576,1438,lv,,lv,TRUE,10/19/22 11:34,"",https://www.cygn.al/cygnal-momentum-tracking-poll-ohio-statewide-10-19-22/,"",false,,8976,2022,Governor,0,,11/8/22,general,false,false,DEM,Whaley,28603,Nan Whaley,35.2
81124,1347,Cygnal Political,"","",Cygnal,67,Cygnal,B+,IVR/Online/Text,Ohio,10/14/22,10/18/22,,"",,163576,1438,lv,,lv,TRUE,10/19/22 11:34,"",https://www.cygn.al/cygnal-momentum-tracking-poll-ohio-statewide-10-19-22/,"",false,,8976,2022,Governor,0,,11/8/22,general,false,false,REP,DeWine,28604,Mike DeWine,56.3
81158,460,SurveyUSA,"761,1109",WNYT-TV | WHEC-TV,SurveyUSA,325,SurveyUSA,A,Online,New York,10/14/22,10/18/22,,"",,163727,702,lv,,lv,,10/20/22 16:44,"",https://www.whec.com/top-news/exclusive-poll-race-for-ny-governor-tightens-as-midterm-election-approaches/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,DEM,Hochul,28809,Kathy C. Hochul,47.0
81158,460,SurveyUSA,"761,1109",WNYT-TV | WHEC-TV,SurveyUSA,325,SurveyUSA,A,Online,New York,10/14/22,10/18/22,,"",,163727,702,lv,,lv,,10/20/22 16:44,"",https://www.whec.com/top-news/exclusive-poll-race-for-ny-governor-tightens-as-midterm-election-approaches/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,REP,Zeldin,28810,Lee M. Zeldin,41.0
81229,461,Susquehanna,1458,The Federalist,Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,Live Phone,Arizona,10/14/22,10/18/22,,"",,163950,600,lv,,lv,,10/24/22 20:31,"",https://www.scribd.com/document/602578830/Toplines-AZStatewide-Oct2022,"",false,,8954,2022,Governor,0,,11/8/22,general,false,false,DEM,Hobbs,28718,Katie Hobbs,47.9
81229,461,Susquehanna,1458,The Federalist,Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,Live Phone,Arizona,10/14/22,10/18/22,,"",,163950,600,lv,,lv,,10/24/22 20:31,"",https://www.scribd.com/document/602578830/Toplines-AZStatewide-Oct2022,"",false,,8954,2022,Governor,0,,11/8/22,general,false,false,REP,Lake,28719,Kari Lake,47.2
81229,461,Susquehanna,1458,The Federalist,Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,Live Phone,Arizona,10/14/22,10/18/22,,"",,163950,600,lv,,lv,,10/24/22 20:31,"",https://www.scribd.com/document/602578830/Toplines-AZStatewide-Oct2022,"",false,,8954,2022,Governor,0,,11/8/22,general,false,false,W,Lutes-Burton,30794,Mikaela Lutes-Burton,0.8
81220,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone/Online,Michigan,10/13/22,10/18/22,,"",,163926,901,rv,,rv,,10/24/22 13:44,"",https://www.cnn.com/2022/10/24/politics/cnn-poll-governor-races/index.html,"",false,,8969,2022,Governor,0,,11/8/22,general,false,false,DEM,Whitmer,18853,Gretchen Whitmer,55.0
81220,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone/Online,Michigan,10/13/22,10/18/22,,"",,163926,901,rv,,rv,,10/24/22 13:44,"",https://www.cnn.com/2022/10/24/politics/cnn-poll-governor-races/index.html,"",false,,8969,2022,Governor,0,,11/8/22,general,false,false,REP,Dixon,28659,Tudor M. Dixon,41.0
81220,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone/Online,Michigan,10/13/22,10/18/22,,"",,163927,651,lv,,lv,,10/24/22 13:44,"",https://www.cnn.com/2022/10/24/politics/cnn-poll-governor-races/index.html,"",false,,8969,2022,Governor,0,,11/8/22,general,false,false,DEM,Whitmer,18853,Gretchen Whitmer,52.0
81220,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone/Online,Michigan,10/13/22,10/18/22,,"",,163927,651,lv,,lv,,10/24/22 13:44,"",https://www.cnn.com/2022/10/24/politics/cnn-poll-governor-races/index.html,"",false,,8969,2022,Governor,0,,11/8/22,general,false,false,REP,Dixon,28659,Tudor M. Dixon,46.0
81121,1250,Trafalgar Group,1681,The Daily Wire,Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,Arizona,10/16/22,10/17/22,,"",,163548,1078,lv,,lv,,10/19/22 09:23,"",https://www.dailywire.com/news/hold-exclusive-poll-kari-lake-in-lead-for-arizona-gov-masters-trails-kelly-by-one-point-for-senate,"",false,REP,8954,2022,Governor,0,,11/8/22,general,false,false,DEM,Hobbs,28718,Katie Hobbs,46.4
81121,1250,Trafalgar Group,1681,The Daily Wire,Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,Arizona,10/16/22,10/17/22,,"",,163548,1078,lv,,lv,,10/19/22 09:23,"",https://www.dailywire.com/news/hold-exclusive-poll-kari-lake-in-lead-for-arizona-gov-masters-trails-kelly-by-one-point-for-senate,"",false,REP,8954,2022,Governor,0,,11/8/22,general,false,false,REP,Lake,28719,Kari Lake,49.2
81112,262,Landmark Communications,"","",Landmark Communications,166,Landmark Communications,A,,Georgia,10/15/22,10/17/22,,"",,163520,500,lv,,lv,,10/18/22 14:05,"",https://www.atlantanewsfirst.com/2022/10/18/brian-kemp-continues-leading-stacey-abrams-us-senate-race-tied-new-landmark-poll/,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,DEM,Abrams,16673,Stacey Abrams,44.6
81112,262,Landmark Communications,"","",Landmark Communications,166,Landmark Communications,A,,Georgia,10/15/22,10/17/22,,"",,163520,500,lv,,lv,,10/18/22 14:05,"",https://www.atlantanewsfirst.com/2022/10/18/brian-kemp-continues-leading-stacey-abrams-us-senate-race-tied-new-landmark-poll/,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,REP,Kemp,16674,Brian Kemp,51.2
81112,262,Landmark Communications,"","",Landmark Communications,166,Landmark Communications,A,,Georgia,10/15/22,10/17/22,,"",,163520,500,lv,,lv,,10/18/22 14:05,"",https://www.atlantanewsfirst.com/2022/10/18/brian-kemp-continues-leading-stacey-abrams-us-senate-race-tied-new-landmark-poll/,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,LIB,Hazel,29536,Shane Hazel,2.3
81187,399,Rasmussen (Pulse Opinion Research),1905,Capitol Resource Institute,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,IVR/Online,Nevada,10/13/22,10/17/22,,"",,163828,707,lv,,lv,,10/21/22 16:42,"",https://www.rasmussenreports.com/public_content/politics/partner_surveys/toplines_nv_q1_oct_13_17_2022,"",false,REP,8972,2022,Governor,0,,11/8/22,general,false,false,DEM,Sisolak,28669,Steve Sisolak,42.0
81187,399,Rasmussen (Pulse Opinion Research),1905,Capitol Resource Institute,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,IVR/Online,Nevada,10/13/22,10/17/22,,"",,163828,707,lv,,lv,,10/21/22 16:42,"",https://www.rasmussenreports.com/public_content/politics/partner_surveys/toplines_nv_q1_oct_13_17_2022,"",false,REP,8972,2022,Governor,0,,11/8/22,general,false,false,REP,Lombardo,28671,Joe Lombardo,47.0
81200,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,Georgia,10/13/22,10/17/22,,"",,163875,984,lv,,lv,,10/23/22 11:06,"",https://www.filesforprogress.org/datasets/2022/10/dfp_ga_midterm_tabs.pdf,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,DEM,Abrams,16673,Stacey Abrams,43.0
81200,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,Georgia,10/13/22,10/17/22,,"",,163875,984,lv,,lv,,10/23/22 11:06,"",https://www.filesforprogress.org/datasets/2022/10/dfp_ga_midterm_tabs.pdf,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,REP,Kemp,16674,Brian Kemp,53.0
81200,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,Georgia,10/13/22,10/17/22,,"",,163875,984,lv,,lv,,10/23/22 11:06,"",https://www.filesforprogress.org/datasets/2022/10/dfp_ga_midterm_tabs.pdf,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,LIB,Hazel,29536,Shane Hazel,1.0
81216,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone/Online,Pennsylvania,10/13/22,10/17/22,,"",,163922,901,rv,,rv,,10/24/22 13:44,"",https://www.cnn.com/2022/10/24/politics/cnn-poll-governor-races/index.html,"",false,,8979,2022,Governor,0,,11/8/22,general,false,false,DEM,Shapiro,29888,Josh Shapiro,56.0
81216,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone/Online,Pennsylvania,10/13/22,10/17/22,,"",,163922,901,rv,,rv,,10/24/22 13:44,"",https://www.cnn.com/2022/10/24/politics/cnn-poll-governor-races/index.html,"",false,,8979,2022,Governor,0,,11/8/22,general,false,false,REP,Mastriano,30156,Douglas V. Mastriano,39.0
81216,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone/Online,Pennsylvania,10/13/22,10/17/22,,"",,163923,703,lv,,lv,,10/24/22 13:44,"",https://www.cnn.com/2022/10/24/politics/cnn-poll-governor-races/index.html,"",false,,8979,2022,Governor,0,,11/8/22,general,false,false,DEM,Shapiro,29888,Josh Shapiro,56.0
81216,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone/Online,Pennsylvania,10/13/22,10/17/22,,"",,163923,703,lv,,lv,,10/24/22 13:44,"",https://www.cnn.com/2022/10/24/politics/cnn-poll-governor-races/index.html,"",false,,8979,2022,Governor,0,,11/8/22,general,false,false,REP,Mastriano,30156,Douglas V. Mastriano,41.0
81217,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone/Online,Wisconsin,10/13/22,10/17/22,,"",,163924,905,rv,,rv,,10/24/22 13:44,"",https://www.cnn.com/2022/10/24/politics/cnn-poll-governor-races/index.html,"",false,,8986,2022,Governor,0,,11/8/22,general,false,false,DEM,Evers,19212,Tony Evers,50.0
81217,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone/Online,Wisconsin,10/13/22,10/17/22,,"",,163924,905,rv,,rv,,10/24/22 13:44,"",https://www.cnn.com/2022/10/24/politics/cnn-poll-governor-races/index.html,"",false,,8986,2022,Governor,0,,11/8/22,general,false,false,REP,Michels,30436,Tim Michels,46.0
81217,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone/Online,Wisconsin,10/13/22,10/17/22,,"",,163925,714,lv,,lv,,10/24/22 13:44,"",https://www.cnn.com/2022/10/24/politics/cnn-poll-governor-races/index.html,"",false,,8986,2022,Governor,0,,11/8/22,general,false,false,DEM,Evers,19212,Tony Evers,50.0
81217,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone/Online,Wisconsin,10/13/22,10/17/22,,"",,163925,714,lv,,lv,,10/24/22 13:44,"",https://www.cnn.com/2022/10/24/politics/cnn-poll-governor-races/index.html,"",false,,8986,2022,Governor,0,,11/8/22,general,false,false,REP,Michels,30436,Tim Michels,48.0
81165,568,YouGov,"216,406",Texas Tribune | University of Texas,YouGov,391,YouGov,B+,Online,Texas,10/7/22,10/17/22,,"",,163759,883,lv,,lv,,10/21/22 09:38,"",https://texaspolitics.utexas.edu/blog/texans-focused-border-and-economy-abbott-leads-o%E2%80%99rourke-54-43-among-likely-voters-new,"",false,,8984,2022,Governor,0,,11/8/22,general,false,false,DEM,O'Rourke,28252,Beto O'Rourke,43.0
81165,568,YouGov,"216,406",Texas Tribune | University of Texas,YouGov,391,YouGov,B+,Online,Texas,10/7/22,10/17/22,,"",,163759,883,lv,,lv,,10/21/22 09:38,"",https://texaspolitics.utexas.edu/blog/texans-focused-border-and-economy-abbott-leads-o%E2%80%99rourke-54-43-among-likely-voters-new,"",false,,8984,2022,Governor,0,,11/8/22,general,false,false,REP,Abbott,19215,Greg Abbott,54.0
81165,568,YouGov,"216,406",Texas Tribune | University of Texas,YouGov,391,YouGov,B+,Online,Texas,10/7/22,10/17/22,,"",,163759,883,lv,,lv,,10/21/22 09:38,"",https://texaspolitics.utexas.edu/blog/texans-focused-border-and-economy-abbott-leads-o%E2%80%99rourke-54-43-among-likely-voters-new,"",false,,8984,2022,Governor,0,,11/8/22,general,false,false,LIB,Tippetts,28797,Mark Tippetts,1.0
81165,568,YouGov,"216,406",Texas Tribune | University of Texas,YouGov,391,YouGov,B+,Online,Texas,10/7/22,10/17/22,,"",,163759,883,lv,,lv,,10/21/22 09:38,"",https://texaspolitics.utexas.edu/blog/texans-focused-border-and-economy-abbott-leads-o%E2%80%99rourke-54-43-among-likely-voters-new,"",false,,8984,2022,Governor,0,,11/8/22,general,false,false,GRE,Barrios,28696,Delilah Barrios,1.0
81107,235,InsiderAdvantage,195,Fox 5 Atlanta,InsiderAdvantage,243,Opinion Savvy/InsiderAdvantage,B,,Georgia,10/16/22,10/16/22,,"",,163487,550,lv,,lv,,10/18/22 09:36,"",https://insideradvantage.com/2022/10/17/insideradvantage-poll-warnock-holds-slim-lead-kemp-enjoys-commanding-advantage-jones-ahead-in-lt-gov-s-race/,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,DEM,Abrams,16673,Stacey Abrams,42.9
81107,235,InsiderAdvantage,195,Fox 5 Atlanta,InsiderAdvantage,243,Opinion Savvy/InsiderAdvantage,B,,Georgia,10/16/22,10/16/22,,"",,163487,550,lv,,lv,,10/18/22 09:36,"",https://insideradvantage.com/2022/10/17/insideradvantage-poll-warnock-holds-slim-lead-kemp-enjoys-commanding-advantage-jones-ahead-in-lt-gov-s-race/,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,REP,Kemp,16674,Brian Kemp,50.3
81107,235,InsiderAdvantage,195,Fox 5 Atlanta,InsiderAdvantage,243,Opinion Savvy/InsiderAdvantage,B,,Georgia,10/16/22,10/16/22,,"",,163487,550,lv,,lv,,10/18/22 09:36,"",https://insideradvantage.com/2022/10/17/insideradvantage-poll-warnock-holds-slim-lead-kemp-enjoys-commanding-advantage-jones-ahead-in-lt-gov-s-race/,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,LIB,Hazel,29536,Shane Hazel,1.4
81118,458,Suffolk,"68,320,1220",Boston Globe | Telemundo | NBC10 Boston,Suffolk University,323,Suffolk University,B+,,Massachusetts,10/13/22,10/16/22,,"",,163541,500,lv,,lv,,10/18/22 19:28,"",https://www.nbcboston.com/news/politics/maura-healy-geoff-diehl-kevin-reed-massachusetts-governor-poll/2866203/,"",false,,8968,2022,Governor,0,,11/8/22,general,false,false,DEM,Healey,19090,Maura Healey,56.0
81118,458,Suffolk,"68,320,1220",Boston Globe | Telemundo | NBC10 Boston,Suffolk University,323,Suffolk University,B+,,Massachusetts,10/13/22,10/16/22,,"",,163541,500,lv,,lv,,10/18/22 19:28,"",https://www.nbcboston.com/news/politics/maura-healy-geoff-diehl-kevin-reed-massachusetts-governor-poll/2866203/,"",false,,8968,2022,Governor,0,,11/8/22,general,false,false,REP,Diehl,28712,Geoff Diehl,33.0
81118,458,Suffolk,"68,320,1220",Boston Globe | Telemundo | NBC10 Boston,Suffolk University,323,Suffolk University,B+,,Massachusetts,10/13/22,10/16/22,,"",,163541,500,lv,,lv,,10/18/22 19:28,"",https://www.nbcboston.com/news/politics/maura-healy-geoff-diehl-kevin-reed-massachusetts-governor-poll/2866203/,"",false,,8968,2022,Governor,0,,11/8/22,general,false,false,LIB,Reed,30263,Kevin Reed,4.0
81111,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,New York,10/12/22,10/16/22,,"",,163515,1617,lv,,lv,,10/18/22 12:07,"",https://poll.qu.edu/poll-release?releaseid=3859,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,DEM,Hochul,28809,Kathy C. Hochul,50.0
81111,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,New York,10/12/22,10/16/22,,"",,163515,1617,lv,,lv,,10/18/22 12:07,"",https://poll.qu.edu/poll-release?releaseid=3859,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,REP,Zeldin,28810,Lee M. Zeldin,46.0
81142,1347,Cygnal Political,"","",Cygnal,67,Cygnal,B+,IVR/Online/Text,Ohio,10/12/22,10/16/22,,"",,163690,1400,lv,,lv,TRUE,10/20/22 09:34,"",https://www.cygn.al/cygnal-momentum-tracking-poll-ohio-statewide-10-19-22/,"",false,,8976,2022,Governor,0,,11/8/22,general,false,false,DEM,Whaley,28603,Nan Whaley,34.3
81142,1347,Cygnal Political,"","",Cygnal,67,Cygnal,B+,IVR/Online/Text,Ohio,10/12/22,10/16/22,,"",,163690,1400,lv,,lv,TRUE,10/20/22 09:34,"",https://www.cygn.al/cygnal-momentum-tracking-poll-ohio-statewide-10-19-22/,"",false,,8976,2022,Governor,0,,11/8/22,general,false,false,REP,DeWine,28604,Mike DeWine,55.7
